17
925 1959
399 339 203
555 355 44
533 456 399
569 452 700
668 646 888
298 706 635
125 135 483
106 128 592
263 69 740
652 547 156
513 815 883
791 356 495
826 704 383
95 206 619
420 199 858
596 481 832
769 712 391
293 640 261
507 61 985
564 522 716
676 70 521
733 705 610
123 207 760
79 159 658
636 790 541
200 442 650
620 834 295
187 415 900
449 701 71
817 556 587
620 399 985
841 309 955
453 209 488
482 178 107
108 354 597
179 4 306
228 749 593
479 336 836
348 96 839
9 29 101
272 273 545
287 21 23
24 245 635
99 73 618
779 643 315
35 788 189
221 141 351
536 46 480
685 601 577
23 803 484
756 367 938
685 666 682
171 515 768
833 289 57
346 295 218
192 499 884
580 55 131
477 48 870
656 67 369
142 478 481
731 734 50
377 529 820
227 56 411
360 359 700
735 589 246
372 693 840
432 354 693
234 589 12
677 806 434
406 423 91
768 783 740
827 601 739
46 717 629
93 211 286
252 735 539
759 397 677
72 587 715
448 596 245
739 143 411
513 621 489
323 172 173
679 388 611
57 173 292
792 92 460
329 741 185
469 428 281
697 76 420
600 177 520
7 411 10
505 196 512
238 287 155
246 410 354
430 254 832
93 676 217
518 168 407
594 540 415
155 294 500
789 503 706
226 679 776
198 676 982
805 242 739
529 356 416
464 130 453
412 499 845
208 287 818
827 650 178
253 650 730
736 310 793
719 54 352
449 528 467
782 154 536
347 537 150
414 335 680
454 642 156
769 742 698
413 495 543
687 543 106
771 620 221
252 520 667
499 444 456
621 496 892
192 43 881
585 460 932
273 737 343
353 546 736
658 188 478
671 122 874
709 731 592
635 279 275
653 239 517
12 567 177
190 811 599
325 91 192
666 718 781
751 559 889
548 161 339
713 170 216
235 426 308
321 606 969
275 274 917
664 19 803
271 762 660
444 402 180
507 661 359
501 284 489
772 51 869
344 621 573
39 807 561
537 296 341
265 828 527
172 379 740
188 210 804
429 568 243
646 211 281
153 132 252
291 275 926
534 516 329
98 261 202
542 275 142
347 26 742
340 386 558
754 796 375
580 545 281
168 452 1000
290 771 805
73 139 651
486 676 338
317 709 340
790 523 535
788 275 552
537 825 360
386 257 38
57 390 96
120 23 452
797 417 835
410 583 88
249 374 703
784 736 53
262 330 680
697 134 401
832 378 153
790 129 82
465 103 684
594 380 878
244 762 768
723 635 840
506 259 946
403 311 597
655 616 930
411 69 676
377 105 988
804 465 364
397 46 194
534 318 924
695 211 98
109 484 941
801 36 960
582 793 199
175 668 857
233 839 181
344 304 740
67 55 412
746 734 985
698 55 508
692 493 608
3 194 679
561 543 707
738 379 264
235 316 869
441 745 10
254 166 447
267 236 613
448 237 224
337 336 697
13 49 135
14 663 731
561 275 833
42 416 120
651 806 135
691 201 631
189 763 927
168 459 658
292 67 320
738 241 230
356 12 625
438 6 182
349 556 489
736 152 845
640 147 957
126 20 198
678 727 993
163 592 786
246 268 76
318 167 52
20 425 447
419 66 170
768 170 757
761 138 279
445 103 145
838 252 737
443 767 572
771 607 328
376 231 425
445 163 945
572 348 959
699 26 213
338 548 346
73 291 478
439 629 247
454 443 110
584 411 342
11 294 820
73 767 778
387 256 328
692 436 764
632 517 70
114 815 585
369 445 309
702 124 554
810 279 703
17 765 498
286 329 342
7 203 806
832 276 241
2 215 304
582 750 69
405 547 622
737 229 735
343 225 828
517 279 254
766 658 359
228 319 327
242 257 698
239 97 639
305 252 87
390 692 306
293 503 818
838 551 559
194 665 92
502 46 44
656 222 51
744 416 703
433 2 116
295 497 744
96 404 909
622 664 605
287 247 446
657 595 973
251 233 958
213 217 588
595 299 865
172 516 705
294 792 217
725 207 20
260 561 331
10 393 35
219 652 547
257 745 112
719 253 830
273 118 944
750 14 298
98 680 209
564 197 354
164 329 37
407 85 903
621 170 848
805 68 608
186 217 457
430 347 919
151 257 405
690 785 682
462 274 413
170 6 993
130 802 801
489 105 598
589 404 862
284 145 831
683 705 82
375 816 736
617 338 404
32 489 377
650 357 486
633 578 484
154 31 675
829 611 322
777 79 241
683 70 262
399 762 376
330 181 594
33 94 662
93 479 524
310 223 398
484 482 728
219 603 938
735 495 715
390 638 230
551 13 979
785 365 764
201 467 574
83 359 514
302 753 250
18 580 523
97 356 115
424 774 734
741 412 648
67 405 925
770 437 350
478 29 301
11 15 964
416 307 914
2 838 344
57 703 227
249 447 872
385 702 830
201 373 443
183 20 724
671 417 592
572 584 185
231 448 334
804 153 837
479 239 618
680 492 817
198 832 545
8 753 262
162 632 44
233 186 687
808 726 585
724 803 93
67 51 264
283 72 111
750 713 847
90 530 604
357 719 714
136 481 850
812 384 312
521 236 385
117 260 981
464 673 964
184 388 368
787 96 865
592 827 621
540 620 157
543 54 442
71 835 729
306 33 268
218 325 373
560 90 139
541 277 513
606 267 98
201 794 247
809 181 520
511 802 658
412 710 73
88 118 322
454 26 281
610 360 757
452 461 537
332 18 471
216 148 891
429 581 23
697 100 483
282 361 8
141 331 187
488 461 916
839 762 89
709 777 504
20 259 452
462 797 902
39 87 676
595 513 998
456 417 750
693 501 893
92 20 406
113 38 390
768 747 204
551 435 369
667 683 530
495 300 359
240 793 939
344 535 687
386 354 199
537 132 901
11 490 95
358 631 904
266 466 938
608 361 352
744 562 68
164 62 241
581 154 753
167 314 740
185 319 645
120 428 377
267 50 687
555 249 53
747 225 707
579 563 522
309 785 695
771 734 272
492 301 764
314 170 680
340 363 756
421 365 584
84 24 735
115 383 239
185 319 309
755 640 426
794 437 940
679 240 412
358 255 890
104 601 439
498 380 371
310 86 881
214 161 626
189 615 833
163 526 746
35 779 338
395 681 479
634 446 251
548 431 254
130 331 575
284 163 135
177 342 716
689 638 467
92 63 216
530 249 809
726 513 556
667 143 654
300 187 132
471 124 9
304 487 14
17 506 899
708 599 664
357 839 30
836 431 690
31 16 790
511 36 601
44 352 859
555 237 122
362 786 140
379 753 227
373 197 408
269 333 655
85 517 852
391 86 789
174 280 852
98 386 52
225 389 579
791 432 729
426 578 384
263 231 223
579 721 555
250 298 798
603 504 93
690 497 491
97 398 604
495 214 825
296 609 754
310 290 55
378 665 498
759 362 677
49 840 217
272 148 957
577 468 659
640 802 251
327 211 196
709 496 433
172 518 288
309 16 644
673 330 48
626 586 515
741 112 1
750 739 702
102 223 401
173 206 586
258 344 643
261 325 643
301 829 93
174 210 709
268 290 489
292 302 242
290 111 789
136 454 188
563 510 571
598 215 485
385 602 960
15 520 992
500 604 428
685 504 303
91 449 976
358 649 46
440 262 657
372 791 921
269 435 603
223 509 281
802 724 177
18 503 557
602 401 554
497 95 204
789 63 167
756 499 2
47 486 901
389 785 353
547 195 971
774 17 642
585 812 819
351 522 12
760 139 989
749 193 722
420 226 211
496 203 367
190 89 894
443 268 166
643 92 53
464 220 957
395 670 370
664 512 302
318 403 685
297 485 87
366 351 164
309 655 993
564 778 326
521 391 945
44 701 351
134 154 617
340 196 27
82 138 38
365 789 864
304 138 859
610 270 720
124 513 364
592 57 564
281 150 927
52 334 976
523 646 25
90 732 136
355 830 998
475 562 613
160 259 330
192 395 652
523 546 262
245 160 937
514 120 211
727 794 806
840 63 58
249 635 487
613 637 479
157 226 194
573 285 509
357 389 77
823 603 273
373 519 551
650 444 976
177 797 201
832 64 470
289 670 604
383 797 12
544 812 757
393 689 906
121 619 345
663 234 860
231 832 829
430 8 550
720 540 602
7 766 86
321 426 410
404 361 381
573 483 329
543 5 33
730 648 222
14 578 391
404 193 79
748 525 919
132 366 139
40 240 630
151 660 541
350 343 380
588 529 451
623 213 935
304 470 438
154 343 497
276 175 978
818 339 344
643 445 850
188 68 733
86 185 362
361 153 286
117 549 258
222 52 235
839 219 13
8 478 712
765 427 656
470 661 404
122 515 584
72 779 857
150 655 757
99 72 512
719 368 912
496 514 245
218 669 134
425 408 320
692 46 861
640 722 713
722 508 934
682 81 787
390 205 858
587 598 927
709 98 124
363 287 535
30 623 540
581 360 781
166 266 174
445 825 941
140 683 546
831 776 515
822 461 880
689 803 858
519 773 620
443 179 688
398 617 480
128 95 727
225 805 341
405 642 313
649 438 584
632 585 402
80 434 289
221 376 992
417 182 871
596 743 113
341 122 901
565 840 223
107 3 459
691 546 213
354 644 277
575 46 802
689 302 827
614 756 115
811 167 904
770 100 522
788 28 998
811 40 387
290 768 376
523 210 891
789 838 360
261 351 963
506 42 737
431 603 22
71 289 98
368 766 597
509 699 102
826 758 21
278 666 829
264 354 531
551 510 581
772 240 815
339 626 689
151 726 87
710 4 281
216 22 539
249 480 990
272 549 246
583 821 417
492 770 864
591 597 626
709 137 511
267 592 920
319 513 879
539 135 926
387 18 410
482 262 840
120 375 547
831 45 493
422 761 309
705 111 294
731 656 119
6 87 14
280 253 901
376 221 76
167 381 548
424 41 804
566 267 258
160 524 9
727 143 98
379 101 784
109 242 229
531 361 144
302 199 194
611 266 349
388 371 950
234 399 998
726 261 703
670 319 184
123 520 434
659 147 977
746 186 956
710 400 416
454 200 951
253 554 537
557 603 829
739 481 803
826 799 187
128 331 387
40 800 345
481 365 983
612 106 376
161 18 132
777 480 184
820 54 407
619 758 638
623 814 97
535 591 449
674 578 444
610 335 234
571 293 973
211 237 310
336 394 485
839 512 385
465 438 907
652 796 438
344 484 704
620 654 920
265 376 260
345 804 644
54 123 41
504 713 982
562 773 151
386 450 398
602 281 340
138 833 399
299 624 655
176 801 859
77 721 375
513 438 85
213 646 55
381 715 973
615 31 989
832 758 141
782 241 61
480 786 669
728 608 173
734 583 760
666 32 719
163 272 481
578 544 710
80 311 862
317 625 912
584 214 198
646 748 797
42 428 866
510 444 900
332 83 441
235 64 221
699 314 686
477 21 586
309 520 932
408 679 382
641 475 717
489 711 874
53 733 599
670 494 165
546 361 421
121 433 544
305 74 262
192 554 857
514 569 319
176 834 146
431 547 167
274 90 986
192 744 471
498 510 987
659 333 825
237 486 523
157 563 194
112 608 751
228 795 66
775 163 939
7 8 655
696 41 814
486 598 22
259 45 912
365 671 751
334 133 74
692 354 429
432 502 809
171 537 813
779 355 208
256 438 189
690 686 426
742 840 315
565 96 800
575 255 706
304 82 311
502 201 820
99 309 7
465 495 356
62 210 913
90 823 506
699 292 716
208 44 548
361 385 893
262 123 355
336 645 529
563 170 273
375 589 511
271 823 142
806 275 168
251 298 173
483 201 315
379 442 536
530 400 230
454 390 751
561 617 701
611 150 78
374 417 509
35 227 322
312 793 82
265 664 520
441 530 951
572 586 880
250 170 71
393 176 536
286 708 110
864 1877
753 206 870
250 386 259
165 696 555
150 413 938
186 153 439
227 407 837
569 365 988
466 462 650
789 381 971
681 835 120
448 147 917
449 572 587
515 68 801
639 14 396
317 318 445
364 393 413
797 74 380
654 812 107
210 731 537
360 697 227
783 634 828
133 20 882
555 790 976
646 772 177
84 405 947
648 392 446
182 86 364
223 457 66
160 317 126
65 257 520
376 839 923
423 631 324
233 762 780
762 48 153
221 485 723
84 278 976
68 116 281
109 160 583
297 438 315
580 498 659
230 522 230
399 449 557
312 304 247
759 856 146
767 684 172
368 80 975
130 377 273
693 175 981
671 358 114
156 492 912
68 503 800
516 437 912
37 541 414
398 750 391
274 345 80
751 171 223
347 589 451
655 622 89
555 490 820
740 375 992
387 156 213
573 502 166
156 335 545
71 806 928
247 262 706
172 204 61
272 463 991
639 715 861
394 527 356
755 207 608
518 679 26
723 286 565
628 343 299
613 120 425
594 581 335
835 699 138
131 350 820
682 647 930
433 593 396
738 538 49
549 599 833
472 356 118
131 612 741
473 708 654
115 618 991
229 403 849
855 413 198
498 404 166
108 337 610
596 801 983
654 611 618
410 438 78
340 549 340
20 531 361
120 108 47
226 747 36
578 389 413
640 20 657
436 28 47
19 141 27
165 702 15
153 481 959
235 806 641
681 707 124
16 823 262
741 650 654
809 319 526
741 586 733
57 369 962
11 18 843
270 664 246
148 60 625
283 162 494
248 364 953
307 708 88
563 715 250
827 614 260
493 326 972
310 350 105
324 607 442
773 326 389
788 323 791
23 261 111
835 359 842
426 332 687
544 367 907
387 730 369
549 370 907
343 108 53
553 663 79
846 289 700
239 42 6
360 694 936
302 54 744
481 267 912
614 360 172
332 214 289
768 394 677
683 334 568
673 574 667
639 677 27
116 23 203
66 141 344
566 622 827
330 238 419
248 687 275
342 421 834
238 12 959
479 321 921
522 603 75
819 96 350
437 399 131
376 494 195
355 455 53
417 234 952
752 669 989
105 389 709
362 299 326
135 745 34
738 587 588
156 585 411
561 225 331
463 256 365
222 251 539
404 302 771
256 629 618
508 317 740
101 205 178
660 40 882
4 759 412
335 251 625
197 534 475
4 492 471
697 625 941
675 778 386
804 159 204
225 571 629
523 47 655
452 540 56
595 684 26
741 270 202
82 373 37
808 814 936
429 481 958
554 810 621
628 62 514
377 316 571
130 710 110
277 28 699
1 799 394
205 100 790
166 172 246
838 396 277
85 23 856
627 154 745
527 244 210
48 401 431
685 294 909
1 789 465
27 119 574
499 806 238
27 146 774
407 767 315
405 686 686
304 109 443
185 586 636
719 314 811
555 133 449
375 86 235
652 720 99
619 775 418
270 446 1000
567 491 111
785 319 610
402 240 203
60 700 717
163 482 651
672 328 83
683 18 233
1 92 391
137 169 518
84 380 961
418 354 761
46 653 359
388 710 84
494 626 827
689 250 523
124 411 454
388 687 210
255 13 8
730 593 262
563 649 928
696 592 620
197 20 742
264 161 642
563 490 125
37 164 408
314 729 198
154 539 257
293 729 80
465 95 673
304 387 459
163 142 97
162 376 611
549 540 743
857 482 486
224 378 709
335 830 644
219 323 58
733 117 730
31 527 187
397 479 97
59 508 193
762 489 422
685 694 695
250 790 66
391 573 597
258 824 213
279 670 337
205 162 980
534 661 795
140 187 268
38 584 453
262 598 382
85 766 425
356 272 149
501 690 79
483 805 729
442 98 463
605 800 230
341 761 985
705 184 425
701 606 35
469 68 751
304 356 191
647 837 716
259 473 789
711 618 448
325 105 112
758 333 468
410 724 312
655 329 811
633 331 866
726 411 223
496 713 100
533 577 398
642 84 303
531 237 486
84 759 449
536 427 236
194 568 434
859 790 4
169 112 797
578 438 801
379 512 755
860 587 113
61 834 813
332 568 332
658 454 99
481 752 849
549 763 701
373 800 171
709 770 294
33 452 441
404 547 429
281 743 4
771 669 122
174 625 188
550 169 626
425 364 921
248 269 388
111 318 87
89 418 676
547 797 930
104 68 309
295 542 392
541 550 726
641 793 427
855 696 569
672 637 227
403 412 566
597 578 651
369 679 879
253 789 340
384 144 279
126 637 690
333 828 424
564 325 317
285 536 953
696 259 741
177 146 736
11 113 145
86 786 709
409 431 651
233 545 976
246 10 944
640 11 357
555 18 327
397 353 248
387 759 423
296 638 906
628 268 260
126 404 499
724 711 198
22 848 88
720 45 402
51 467 65
391 850 564
403 375 675
161 511 449
258 573 357
110 40 21
34 120 582
126 475 988
457 783 322
854 348 811
60 468 756
629 841 832
48 535 906
771 58 93
501 32 131
563 715 293
95 782 619
853 146 866
465 609 842
802 386 865
713 186 490
312 776 670
167 689 605
344 284 634
84 529 923
154 450 573
775 644 13
385 453 942
643 806 920
196 783 865
152 164 589
284 267 323
292 846 805
713 391 160
739 279 778
562 420 274
189 605 63
137 152 6
303 811 731
715 415 599
775 123 965
51 300 923
206 452 960
127 826 545
155 116 773
26 136 762
763 25 623
200 717 107
818 778 559
538 707 240
236 744 959
64 185 595
364 778 175
99 126 671
39 792 969
653 723 367
150 360 627
599 695 752
299 727 685
736 492 20
232 546 283
96 827 734
150 479 718
724 268 815
2 81 968
551 384 881
236 729 676
820 378 352
488 688 356
810 742 675
477 82 957
222 20 405
506 37 220
410 1 403
830 69 442
786 794 224
528 657 204
145 45 592
554 88 607
72 596 759
373 68 60
609 599 403
367 380 822
732 499 117
157 427 762
694 168 20
44 688 221
20 245 660
492 119 977
73 780 908
348 297 324
34 325 804
184 310 486
356 552 125
781 134 652
327 254 526
623 495 914
685 83 710
593 770 714
174 689 859
748 105 500
747 751 556
622 525 301
738 278 831
228 279 849
448 842 587
695 233 552
696 191 270
858 599 898
489 500 131
84 120 816
669 66 398
616 608 657
803 188 985
728 609 319
119 509 153
675 650 26
478 491 111
654 425 164
737 571 974
435 395 38
739 473 819
32 595 893
309 449 667
3 475 819
804 107 534
64 285 271
484 25 475
395 613 413
610 194 278
636 423 8
172 610 954
823 797 506
411 255 943
155 330 477
152 691 100
307 333 943
470 96 210
487 813 526
239 814 545
468 840 146
375 419 955
757 406 194
747 644 348
235 539 132
647 326 977
833 686 979
216 857 525
440 687 383
802 269 765
571 504 290
663 701 937
440 591 702
821 705 209
616 120 293
750 645 639
591 255 826
634 849 254
461 431 793
31 817 657
684 311 190
779 830 644
758 211 582
112 673 519
403 852 866
127 162 82
638 203 579
38 245 444
557 443 618
162 98 920
453 838 365
372 726 915
807 488 633
638 383 744
532 440 672
618 114 251
573 155 646
447 588 871
574 473 430
565 37 691
589 694 40
79 56 420
34 403 392
21 267 146
630 219 842
857 649 964
814 515 668
353 769 904
412 416 109
223 855 938
79 51 626
513 642 608
560 361 364
70 421 19
490 627 90
431 178 634
454 71 647
35 496 183
249 312 703
432 521 648
235 397 814
66 454 26
150 708 442
47 500 462
652 114 540
256 420 20
108 384 557
780 675 137
457 828 139
447 323 936
244 642 636
130 145 160
831 56 691
815 736 726
655 100 76
314 112 55
839 551 382
396 358 615
132 381 427
653 5 689
832 140 936
794 389 916
171 386 87
674 296 434
832 105 613
594 250 127
615 558 627
260 654 353
535 364 819
28 641 714
32 433 552
8 802 604
617 194 892
284 798 43
173 500 345
604 99 231
806 164 275
645 246 678
230 54 595
791 863 566
600 581 885
677 749 537
840 803 156
694 706 923
46 64 96
467 722 125
466 776 342
723 364 762
297 785 972
699 516 812
346 115 858
243 390 213
629 86 154
838 677 728
754 440 750
553 200 765
550 212 356
172 48 177
191 715 556
575 647 57
441 594 358
98 325 164
23 766 727
711 402 317
240 796 603
402 550 804
96 524 5
75 410 777
782 57 931
850 718 488
620 410 720
594 522 976
19 562 356
814 717 330
844 152 842
203 108 378
671 39 912
578 2 580
705 261 697
450 632 44
855 415 463
268 795 697
508 208 790
359 429 974
576 99 569
727 448 171
434 247 271
498 399 93
738 96 265
719 335 370
442 738 554
623 676 952
367 692 268
87 228 167
265 345 617
859 250 520
725 47 982
785 228 744
591 398 590
214 621 125
726 105 34
513 184 188
520 381 102
748 554 869
481 26 681
173 536 257
463 123 616
246 152 850
670 711 325
332 820 131
687 747 382
367 581 24
62 661 220
698 331 104
775 648 701
29 287 545
799 100 245
389 299 259
34 328 743
415 598 325
175 833 175
277 804 147
432 142 28
123 265 126
305 616 746
36 843 721
240 280 226
194 62 644
