9154 26242
6940 6492 487
5356 4457 -885
2091 7726 -860
8334 7628 871
6083 4 -846
1934 8734 -356
4382 2508 107
4776 3872 692
5650 8137 -941
3177 3275 -181
5150 630 -66
1509 8729 -519
7453 566 410
3074 2046 496
5430 4290 529
5594 7309 302
3183 3621 598
26 3296 -566
2549 2847 -615
139 5527 145
5731 6605 -568
5166 2109 633
3517 4558 -302
7020 8850 -866
8694 2773 948
7281 8928 430
8870 1051 587
4525 5073 -177
3136 3800 -705
8976 8958 40
235 2241 -507
7033 6443 935
5362 8410 876
7903 5815 -676
5019 1240 910
4664 2623 -565
5732 4925 909
2504 2519 561
7953 2175 908
6080 7209 -572
3249 7012 460
5896 6988 795
3784 1107 853
5826 6027 -306
2367 3132 -119
3003 2852 682
1909 7652 511
9072 7253 -281
7694 2309 -321
7784 2819 250
705 685 502
4799 4129 25
5392 4599 632
845 8635 -336
6411 3051 -372
493 6374 626
2080 1523 459
9153 1712 852
7151 7871 -840
8192 6379 480
7695 5966 -364
2197 6288 -52
6230 7434 699
4927 5461 670
2636 1080 -340
6092 6649 486
7258 5498 -429
3788 8577 -131
966 6974 621
8626 6109 194
5193 5490 -653
5897 4890 -573
8912 5351 -676
5492 8027 903
7626 255 555
40 3659 832
8271 1899 284
3059 5164 748
5745 1006 -70
4151 1079 -358
6523 2131 872
6957 6280 100
4650 5022 -185
4280 7863 409
3798 1769 -330
5320 7778 -356
6353 7653 -925
694 2691 914
1721 7505 600
8260 7639 -843
8197 3867 709
4473 1161 -248
1266 9151 -273
2493 7497 -495
7544 7806 391
761 654 791
8731 8177 -649
3681 5897 636
1938 8642 252
4492 4000 250
7176 8539 -350
255 1504 143
371 7094 -365
7249 6933 -852
5469 4806 632
5304 5678 -310
2254 3219 654
1358 8267 902
4088 2617 -325
1820 5485 713
5291 2899 423
2186 8600 72
1347 3632 815
8433 8434 -818
6009 5439 -945
412 9083 -997
6155 7384 245
7847 1959 -837
5188 3573 -19
1525 2790 530
2687 186 -729
4715 7890 682
980 8756 184
6438 5619 902
1238 8401 265
1665 8545 -241
1507 8720 459
898 2924 454
8186 3292 -75
3256 5024 59
6541 2593 266
5670 1079 -752
4773 593 918
5829 2044 845
4749 7612 206
4571 4630 879
6251 5164 -583
4916 4194 1
1194 7130 -816
376 5116 -212
5380 2703 -801
5482 5043 208
145 6624 721
2950 6883 -420
6382 2211 -229
4911 8072 172
7691 7619 119
8171 4989 400
700 8148 -463
3279 1726 760
4267 4395 338
8499 947 -769
5372 7827 -600
1726 793 -958
7577 8810 511
5539 5933 -898
8451 8768 -788
942 3487 -154
7070 8217 -651
7196 5606 572
540 1740 268
7107 975 866
3744 7799 -322
8338 1596 683
298 3938 796
2229 6585 747
8687 4450 -492
1581 4057 -987
1176 112 768
1668 1823 -668
5722 3720 996
7127 7190 -773
7916 5103 -53
3005 7498 634
7372 2676 -308
6690 5013 428
3566 8188 70
2227 1122 -693
3138 7841 206
4063 4273 -492
7134 1010 195
1511 2076 -675
7546 4247 -421
8190 4006 867
6143 9031 -462
7473 9134 526
1989 534 -879
1953 7159 -845
1863 6700 -355
5634 3084 755
3160 7060 495
5132 8225 783
893 5445 711
3557 5566 974
9057 5044 -861
482 6605 -946
7117 3217 284
5285 3362 -573
6707 2724 832
5794 8695 -630
6841 4221 -869
6018 4288 -218
1160 9024 67
8945 7903 -512
2477 503 751
8693 5591 569
7296 8885 241
5829 2975 -434
2492 2734 623
7528 79 -357
7701 7201 79
992 2912 -103
3816 4183 -397
3100 8015 764
1319 728 73
3421 4794 -899
2358 8890 -968
119 2802 731
2733 3906 -141
5449 1268 -37
4231 2659 -874
4238 6573 -364
4087 5546 121
1247 4067 977
577 4620 -529
9 582 611
5296 5258 -481
8508 668 -845
3861 4519 -907
3160 8930 -416
4799 4341 409
9074 4633 865
3982 1775 -622
8765 1229 129
5628 7730 330
536 1047 976
643 8691 441
3646 4245 -33
1197 153 277
429 183 -252
1100 3215 794
8896 3923 215
7451 1388 352
6816 1299 -255
6832 663 -882
5181 1948 509
3055 1431 -91
7741 4997 572
6750 2539 -144
6978 2531 986
4004 4996 262
3756 4300 367
1422 5442 -693
1023 4110 -655
5350 7090 -525
5154 8599 743
7196 7418 181
4012 4230 394
4480 1131 771
1103 3993 602
3397 2334 -532
8359 4828 553
5589 3823 807
5410 446 -397
2707 6748 -173
4555 2441 -422
7367 8 -274
3092 7140 -509
6167 8638 633
1791 3416 142
2242 3457 286
8166 6255 -365
2129 1062 756
3588 3434 354
4850 5460 -769
8714 3504 631
5517 5424 609
3689 4688 860
8493 4831 923
8700 4799 993
2299 5276 -660
1430 745 872
2650 8832 -496
5767 4117 -309
7879 951 919
2856 8761 40
8541 4395 -70
3237 3068 -968
6076 940 -952
4181 6752 677
4706 8025 -435
4089 3356 -248
8119 9127 -46
7532 8945 933
6066 4947 -272
4953 2581 -346
8313 8369 -539
9066 1152 581
5123 6486 -871
70 450 -629
871 1400 -82
8931 8056 -132
7620 421 -827
5832 1029 -743
8783 5415 167
8517 938 -670
9044 3485 -915
2077 1548 591
2167 1923 4
682 7546 107
2424 8336 805
8121 5072 134
6102 2018 382
4950 3471 -844
4683 3523 -290
5053 2838 -256
29 3480 -781
6246 1997 756
1311 364 -767
3783 3171 -354
2603 7538 -924
2243 141 702
3271 1115 -743
1388 6317 895
4164 8320 -879
874 4590 454
3496 3004 -509
7801 6212 -460
3325 2504 -239
952 2520 587
6470 1800 -784
6190 3024 681
606 82 -272
817 5085 590
4704 1057 -462
844 5297 -760
2407 7152 -557
506 8397 61
545 2381 66
911 217 938
7095 7310 -679
158 8723 -631
5632 6938 -442
7028 28 847
6481 7754 -897
607 3555 -220
9111 5292 141
7098 2942 -820
6503 6631 -644
1368 8173 -819
2869 675 -756
8512 1948 784
1404 4080 -333
2474 5965 -859
288 6654 181
7867 594 -801
5109 5079 -663
8920 2125 867
4373 5498 -134
8645 8709 716
4587 4689 889
2300 8880 586
2488 6276 377
2214 8333 -334
6347 374 231
4334 5805 665
733 2755 -859
7263 9111 484
5817 5359 -225
3241 8566 -396
3978 8986 -523
5857 5378 -59
3741 3829 -978
6718 7752 703
2047 7285 -29
8224 1254 414
6367 6676 603
7631 8541 878
4152 7861 682
176 3173 198
8870 1219 -343
1104 218 -610
7306 1467 134
3889 6538 159
7298 4446 -837
5396 3977 999
722 762 -256
5115 511 132
4760 7101 803
3367 2818 378
8504 3996 -599
5187 2309 480
6904 3302 -42
9064 7717 -781
6839 4704 -49
2895 3956 463
4886 6476 178
2652 8170 4
157 5359 -707
2533 7099 693
7792 2034 -91
6998 668 687
7014 6956 938
7924 4520 134
3773 1297 381
2605 5035 878
6024 4600 -898
5195 4766 886
7129 6426 116
6133 342 586
6064 3755 -52
834 3233 849
3642 6065 -974
8297 7195 373
2738 7130 586
6301 6150 639
8215 7179 170
2687 840 -408
6489 2173 -220
4087 7982 -622
6536 4243 659
5957 8041 787
1530 8160 -999
5394 1288 172
6925 5671 -337
2126 6797 883
8598 4839 551
2533 2003 147
1072 1679 3
1293 7425 597
9142 6476 -169
7176 1886 36
9117 1343 -17
1284 417 -709
1543 1183 -957
4400 8140 3
2934 1736 -290
7472 6968 560
6006 3730 745
334 7219 316
5430 342 458
6682 6954 -44
2543 7842 395
5288 2688 -172
6135 1811 -305
3001 6716 -286
7176 3849 247
1244 6130 196
6539 2351 -551
4423 8468 960
8791 2444 -499
7264 2115 -79
7373 3314 -180
6356 8727 -955
886 7224 -931
4956 7812 -116
1699 1031 -860
6138 1501 -194
2074 7 635
8996 5136 326
620 346 -40
1176 5125 -592
2701 2937 -257
2894 2400 -161
3994 1444 119
3418 2928 -143
1233 6645 -993
8418 1327 760
1087 6517 633
2777 8777 -396
734 7988 913
6580 4228 34
8712 2893 -130
5644 1423 -25
2181 8529 340
8080 1811 -178
2946 9131 336
5429 2175 821
4907 1173 94
6301 3632 246
8071 5884 854
330 7949 -479
4460 731 -202
8702 4913 696
3802 3287 -497
3926 2125 -172
8197 8050 900
6909 8658 768
6931 6021 688
648 5741 -444
2444 1057 360
4613 3217 321
1865 8002 43
1027 7257 -905
2580 7382 745
487 779 442
3079 8559 275
6451 1034 -929
8617 1041 45
6381 6394 626
6528 5920 -318
1508 2066 630
5924 3130 -405
3047 5617 748
1898 4720 -287
8123 6271 -580
3675 6837 -916
6172 5331 351
3885 4725 368
513 4941 -236
5955 8861 -922
8758 2307 948
6372 4930 531
4523 957 232
1855 4581 -344
1685 1620 -354
1260 1192 897
4986 5205 87
4059 6592 148
1099 7669 397
1788 2739 -793
1036 1423 -766
1201 8289 286
4967 1168 -60
3913 8120 -185
6274 8804 -782
8959 4291 969
1327 3275 881
1169 647 -248
8202 3515 -893
5736 3125 -158
6583 4946 -277
9043 6552 -903
6815 2780 -238
1609 4606 -94
4191 9037 655
3272 8318 596
8688 3845 972
3145 5017 -402
6819 1581 -109
326 2217 -110
510 1689 139
1278 2707 623
7224 4243 -113
1708 5363 411
6838 1771 524
2765 3135 -50
4524 6600 94
2710 8698 -708
1171 2480 -37
3948 8780 -42
8219 5020 115
5095 5927 -90
1778 389 812
2123 381 494
153 5391 367
1389 3554 -754
1799 8453 -373
8986 5861 -156
8982 7090 -875
4145 6361 646
1196 7408 -792
2468 587 -429
3293 7316 318
1019 1245 100
8210 5818 -304
7462 8018 717
4744 2647 999
3856 7745 -443
8159 4154 -219
8978 8629 -307
8850 1490 -239
3692 8618 -707
4974 8450 -6
8179 61 635
8238 4268 785
8924 4086 603
1276 6785 -295
3935 3083 -802
3861 1897 -485
7834 5191 833
3334 1136 -236
1043 1638 673
792 1186 -627
8775 3062 359
8525 1730 341
6959 4903 -74
3527 1077 578
7314 5702 -547
1635 8465 194
4018 120 531
3912 6759 315
8962 1152 -898
8792 1224 -723
1721 1299 -449
8556 2969 227
5593 3952 -601
2796 7771 963
776 1299 -47
1751 1960 -766
3195 624 -653
2748 3670 509
1349 4749 -384
3148 5120 -937
2772 7968 -999
970 3656 772
3121 910 -654
1864 3265 987
8304 8583 732
8679 4101 967
1873 7511 -441
5123 3113 -442
4594 287 -773
5847 451 -799
1977 242 -711
4689 2652 681
2386 5074 -257
5837 2355 -66
4301 338 303
4655 234 255
2534 5024 892
4348 3912 588
2621 6544 869
4767 8524 394
5022 2793 82
136 2465 -277
7529 3657 -803
666 4487 828
8263 5551 606
7377 1790 15
6552 3876 -814
2744 2976 490
135 6476 473
1774 9014 691
8744 4100 366
8159 7793 -617
3131 6533 969
7236 7135 -869
3198 9150 -487
1200 8737 504
2725 870 -788
5148 7973 -293
8687 829 -291
7710 3898 -591
4521 236 75
5515 2181 846
1783 8921 563
6566 1712 -27
257 7754 -612
4114 3174 10
5069 4080 -663
508 7361 -416
4214 7938 -484
7711 8393 859
5789 5767 -513
3328 7828 -778
724 1772 -763
2372 2313 -734
1491 8646 686
1129 2730 533
2601 8363 371
5841 5145 -390
1117 827 -390
3786 7517 480
3375 9002 -37
5536 1709 -18
3866 4949 179
115 2017 -272
2376 8148 -763
4883 9035 649
496 7945 249
4079 5255 266
8634 6408 536
6763 6521 -626
8414 3211 -116
2505 1907 665
6944 537 132
825 327 -914
4262 8012 241
1273 6016 750
2786 1355 679
6509 5473 -601
1901 4616 679
700 6459 -320
5586 6630 -2
3549 8604 353
5191 2079 768
5987 3932 152
8311 966 147
678 878 553
4762 625 -503
4044 8251 112
7681 8504 32
2726 4037 -19
4674 4258 -447
5928 1495 -448
8513 7989 -170
7685 4918 -678
5258 7019 820
863 3898 21
9094 14 356
7462 1608 990
3204 8002 -14
8775 5368 -1
8489 2214 857
6072 2751 122
4198 5224 -591
2425 7818 -929
1606 8379 517
39 6816 -732
3315 7065 -495
3751 8737 202
7004 1585 -356
8358 3288 -992
7831 6838 156
3186 1192 321
5545 1413 -212
2861 311 -736
4111 7634 -715
6193 3635 -387
1106 5712 549
6453 5217 434
5584 5207 -238
6639 5246 501
2825 3865 -821
2555 4052 -769
5297 1310 124
1273 7758 -605
5194 9027 178
5015 8799 498
7833 6579 -428
8645 8435 -701
4275 801 -870
7335 5815 181
5661 2255 -802
8182 8345 -643
1879 4503 -257
4192 6530 919
1171 3944 -611
4171 1640 -223
5090 2324 683
736 2443 777
7155 8293 673
1394 5548 552
8422 6196 691
5114 5597 404
925 1942 -771
7101 4692 -79
3380 5407 -426
1859 467 272
4472 3613 -697
5541 8826 -62
8899 3718 19
1922 5463 434
5050 5971 -788
2239 5005 -983
6772 8343 -201
8786 6339 -513
2582 4754 3
1833 7505 739
3069 6476 581
8852 5306 341
7855 5718 758
1059 7361 628
2678 4952 344
1887 5081 429
317 6648 125
4362 3365 -80
2155 4047 868
6726 4603 461
6870 1530 87
3201 1449 -324
5770 973 -227
37 1689 -457
6088 1376 -316
977 8807 185
8564 1928 -633
3149 2512 -588
5635 4866 -805
5799 2705 -425
510 2604 -338
5932 4536 620
4608 5179 816
741 7974 -443
7531 1510 -351
6068 8086 -267
734 6497 201
7757 2343 -955
3064 6132 -719
2335 7711 137
8186 857 112
615 4295 -782
8931 6784 -806
630 6105 -586
6120 5787 -618
1266 5043 821
7557 7172 798
1140 8629 -977
4131 8276 -191
3513 330 -841
3536 5926 339
4033 2816 -864
3335 6353 543
8779 7038 193
983 8600 394
3946 1974 388
4686 4121 923
2908 8794 90
484 4035 482
5524 7416 -374
6787 5508 651
4739 3503 779
8528 538 -724
5748 5916 243
8097 1621 536
1779 5133 285
1026 3357 -80
710 2909 -95
4690 4622 -692
345 7675 -243
4067 5011 -245
8460 5725 344
4003 2442 -932
5285 7856 838
2117 3694 -902
1889 9078 -382
6965 1916 -842
6935 8601 -436
1448 2267 519
3889 872 -160
8726 1214 -878
4862 3 -920
1241 5914 -895
8026 2431 596
2848 5061 -678
8151 2010 356
2695 6805 -119
3722 4211 -159
8258 6012 781
5836 4214 163
2802 891 -507
2780 8721 -404
2866 6174 435
5609 2685 311
566 6482 95
1529 7478 -721
6516 3091 -522
925 6720 -78
7321 1908 441
7292 4999 286
8657 1202 450
5551 5314 865
749 6202 -377
1471 3228 562
3320 1237 -496
957 6542 -699
4180 4794 823
26 3462 312
4541 8452 942
4272 8369 866
7056 7392 490
6624 8640 -397
9005 288 551
7295 7378 -708
4693 3572 169
3285 4361 647
6929 6265 -256
2244 320 533
3938 2572 -484
2963 7586 22
1881 3896 -330
5780 2737 -423
5252 7260 752
1974 5753 -493
407 864 -591
6708 9048 -927
6152 4105 -144
1460 826 904
236 2315 -358
1302 6008 311
5174 2007 -454
6298 3311 -369
1930 8978 363
5149 225 -805
1192 3650 -535
1915 7573 351
8194 5679 835
9051 1345 -680
2890 1242 -538
5862 7601 -913
373 5453 -11
8257 3190 317
7992 537 -873
1684 1875 179
821 7380 -57
6633 822 -472
4189 2329 -532
1970 6106 -975
3330 6279 567
7972 7630 -489
2382 3673 358
4338 1188 349
7695 8160 275
8571 1390 510
583 2906 -855
2780 3654 847
6497 568 976
2756 4925 -289
1178 5673 -712
1253 8671 535
1824 2940 -919
7606 6243 808
426 959 -150
698 1410 510
8666 3420 -852
6095 7143 973
1986 5724 640
1816 8613 652
28 5597 -305
9131 8295 -621
160 5615 309
5915 5380 -108
9104 3527 -779
1307 2057 234
8337 8621 533
6118 8529 630
4828 5964 -884
5921 1026 -877
8933 2582 -366
5242 4764 718
4504 7343 605
6065 4334 845
3522 1711 935
1597 1226 954
8865 2230 796
6087 7604 719
7828 6593 86
7978 4574 276
4065 4984 -986
739 8110 693
7416 1445 -364
4609 1424 822
4399 8328 447
577 5657 -475
1093 3980 -22
5421 4837 744
8491 1962 -531
6754 2182 -303
310 7595 777
4051 4354 -420
7498 3640 613
7949 1046 926
8996 1156 674
3044 3139 -910
8855 3213 333
1522 4786 747
8794 7183 724
3203 5860 501
8734 7177 839
2526 2652 -163
3869 8156 -546
1394 530 861
6767 8976 454
3660 4976 -233
8775 1817 -958
5827 6692 -673
172 6583 250
5431 7612 15
1757 1738 41
3951 205 -769
47 1383 -314
4977 6626 -100
4391 9142 -904
1408 8043 -431
4618 6690 -238
6449 9146 -1000
643 4421 -541
1503 7975 -693
5458 240 13
2999 4529 739
889 8430 519
538 288 -651
7454 5185 -279
3712 3889 -118
7998 3045 728
1528 2229 808
388 1377 -64
7930 2913 877
7826 7773 -411
7204 2318 -986
8981 4338 -940
2164 6813 -316
5409 7699 853
7180 23 436
6217 9039 -269
2617 478 -782
971 2461 639
3225 6679 -708
4408 4509 -966
7092 3876 678
6152 1480 -983
91 2233 -79
6841 8270 474
473 8254 209
7414 2058 735
4117 4801 -597
1741 2422 -894
5300 7725 -651
6118 6841 599
7064 2548 -123
2964 3929 -363
8675 485 -743
6781 3161 781
1064 9095 25
5360 1781 138
636 252 -293
4196 5718 664
1914 1048 -819
6515 8412 987
7258 2036 -832
1145 5847 -329
4781 3248 -580
1389 418 -890
8694 6028 609
5631 3857 -861
7907 7994 -164
4349 5772 685
5444 3259 808
2994 2817 868
7051 5195 -445
8241 786 737
1887 7945 250
1522 3282 -170
8805 6849 -380
7493 8831 152
8485 4043 736
4597 9005 314
9095 6562 286
7905 1805 157
2581 5929 -240
5242 1024 -683
5966 7995 -993
3164 48 -731
6481 6250 719
7132 6763 -624
329 4337 -571
6714 2346 48
5989 6582 -346
204 7152 438
5941 5337 575
5591 2042 -614
6937 5634 -573
4446 1921 -327
1738 1050 -277
4068 2908 -197
3100 5199 -742
8490 9000 910
6487 7899 -379
241 5312 729
4671 257 62
1402 8683 -884
7695 4918 -739
4219 2978 876
3149 6342 144
3192 1252 764
3452 4481 936
2318 5138 -876
1656 6754 530
7680 6592 -435
3716 2399 -738
3185 3275 471
4814 3911 -300
58 5942 -495
8052 6898 -586
4166 7195 -294
2969 4249 -606
7120 3294 887
3381 8005 380
8227 8781 -48
1579 981 -919
2035 2688 487
5236 7382 -348
7122 4668 205
7236 1737 74
8606 4236 -753
7177 3146 359
922 3352 -8
7991 4670 459
6478 2993 -744
8769 3783 690
449 1931 554
7379 3669 -322
3920 3732 -726
763 7685 819
6084 5058 737
7968 5268 -30
2967 2916 -776
7417 3758 15
3682 6479 -742
6079 2593 -911
3866 5058 194
3150 6848 594
2275 939 -224
3024 9083 -639
4493 4441 232
5959 8642 23
3175 8476 69
198 8054 -512
4675 7306 280
3328 8780 -352
7115 8974 -52
2686 6560 985
5732 850 -813
5731 6261 -936
6136 386 801
7961 5797 -650
7091 6068 350
503 8028 -874
32 3949 -7
8738 162 329
8596 8143 -416
394 7306 988
8375 553 24
2221 1492 74
6082 4452 -638
1200 960 423
4062 3975 -205
2902 1279 216
6227 3221 400
4450 3841 902
7254 7911 776
8863 4016 735
6773 9126 128
1730 3942 244
8095 9113 128
3865 7812 732
8993 8697 352
2619 7607 181
1470 7474 -974
8490 7548 474
6594 2636 -149
1047 6871 -847
37 655 624
8773 3517 87
5354 1800 -697
1500 5771 130
1210 4541 934
7926 7105 -494
2504 1700 -872
2114 4118 777
6003 636 -498
1678 8642 -491
7618 7429 -297
958 6067 75
2238 1775 457
4004 6987 533
2668 4261 -254
308 5471 880
2771 1497 -604
745 5700 142
1228 1880 844
6231 4458 -682
7712 5091 -947
1507 4864 -428
1407 4871 985
4884 7453 -498
6025 8585 -972
6881 6976 177
2192 1415 -592
6953 8649 440
1396 5462 -276
4643 1024 124
5381 3847 -491
6445 1507 -819
4508 6626 451
6426 4781 -772
7729 4553 -361
6160 4676 142
7178 6459 669
8090 184 655
4303 3281 -511
9066 928 -673
4095 5485 502
5069 1930 850
4815 4145 839
3979 269 280
3450 3004 969
4694 5101 -629
678 2991 166
6500 5988 400
7401 2680 -810
7231 6706 -28
8583 388 -844
965 4501 -691
12 2731 606
3969 7469 -398
644 5725 905
6151 4967 669
937 6198 772
7840 8682 -302
1094 6271 -882
6742 3017 221
4618 8168 -999
2480 625 895
272 422 961
3699 6035 -468
7706 3769 580
4129 8967 960
7072 3158 -565
2977 4075 831
1605 2286 175
823 3776 9
4633 3798 -331
3015 3172 -550
1964 4867 -167
1621 4662 174
4081 5336 947
9127 3736 236
1582 7154 -694
2439 8924 -739
2831 8356 -542
2571 5339 -712
5596 7325 -777
5687 8554 -72
858 6351 -226
6077 8006 858
8873 1686 -328
6611 71 -586
3997 6685 851
2534 854 193
1933 7972 778
2618 8113 338
672 3277 199
7036 7814 -301
6091 1362 -773
6889 3592 987
292 3008 -762
6707 2949 943
5588 6155 -442
3846 3645 -431
7537 6953 572
2270 5329 -15
1826 5994 541
900 1706 -543
4853 1732 -543
969 2733 -816
7195 8263 73
8297 9020 -4
3141 1674 -149
7487 7325 418
2800 1297 292
3881 2956 431
4230 5079 723
8625 8061 -608
5882 987 -433
4564 4489 454
1126 139 540
2614 3027 39
1257 6706 70
2478 8735 516
7409 864 -498
3009 4883 142
1261 6367 -621
817 1208 477
799 727 339
1947 8266 867
6311 7732 17
7619 1860 4
4622 3480 710
5846 1206 622
5138 4213 55
7313 8326 -645
2628 8041 -874
3198 5026 608
4689 1961 250
1821 7226 -554
8812 3362 -572
1375 2521 -965
7084 2337 -238
7306 2453 206
5457 7460 838
4658 2352 642
3227 2472 701
8331 5726 543
8662 7808 505
7472 1911 -87
7295 4345 -2
7547 5083 -853
5794 7484 849
3592 6177 -399
4460 6688 148
3814 4010 -330
1511 6243 579
7964 7288 27
3028 8895 -859
1175 6408 594
1010 9077 -872
8984 8031 724
5617 3259 -409
5680 6463 873
3486 6079 -601
3193 3065 14
6672 1534 91
462 8765 -213
2996 3080 794
5034 3108 -321
3522 881 -810
8196 9023 125
2960 8388 638
7998 8499 618
3530 1016 948
5858 816 -660
2999 8441 -549
2259 7977 273
9025 2988 -239
3038 1002 541
9023 8388 -439
1989 4435 374
7714 6976 357
3249 7894 51
6257 5452 -507
8876 6068 -681
5126 5544 -601
3703 3953 -449
8099 2177 -305
4987 7937 482
4101 2694 -879
3492 3821 -160
8116 2514 353
7201 4445 651
7493 5382 609
9126 5220 -249
2955 3077 598
6348 1696 63
2964 1379 -815
7685 1437 264
6975 2847 -926
7683 4033 -755
499 6049 -310
4216 42 -827
3149 2646 -279
2714 3883 -578
3261 3080 520
6916 3727 -203
4189 652 -347
7768 1389 736
6167 3162 -517
7011 312 -326
1914 3491 -63
4891 5793 -453
5646 1118 -186
4841 1084 346
83 4894 -932
3332 8351 595
2631 3904 -756
4316 8816 -191
2288 405 253
2868 2671 782
2505 2444 -112
9108 4713 297
3610 6724 -149
801 7108 -575
4786 6687 52
1666 2399 -165
3755 6950 481
5415 4488 -519
757 1408 58
5532 2441 203
5051 5394 509
6118 5825 -234
5238 3352 -292
8315 3624 -585
333 7807 76
6842 1431 -756
7883 324 282
1171 7492 -564
6561 1267 -206
4828 3569 442
3973 7619 910
3513 3232 -983
8574 245 -873
9066 7973 -6
5116 4778 979
5414 6950 542
6837 2082 613
5288 2542 101
8779 1697 -836
7569 2048 -32
1696 36 -677
242 5161 323
8315 1715 570
886 3226 -272
1856 2083 743
6235 745 -508
6138 1862 -966
7348 4721 -286
8172 3999 -188
1032 8153 -246
5399 766 940
5129 6131 -909
2399 6824 -246
6179 3883 34
2861 9072 409
5972 7439 761
3866 8530 -391
6667 7649 211
355 5290 580
2882 2574 -494
5287 3419 -962
5570 6462 505
1416 7357 -463
1752 4345 -951
890 885 -693
2165 7274 -551
891 1229 -94
1718 8048 -879
8861 7851 -978
8850 6078 150
4434 8579 220
5831 6942 748
5903 1704 888
5741 2530 -585
6058 8422 140
2206 118 -405
5532 1016 -425
7419 8513 -11
6150 6656 -39
8558 7793 458
8084 6456 69
2871 349 -523
5636 1583 -41
7353 3847 393
6160 4215 314
3163 5457 507
5501 24 181
4528 5331 -331
608 3596 903
2202 5374 -256
1022 8317 445
4594 6550 -490
8051 4583 13
920 1551 547
7410 8719 -940
6247 1107 -285
3230 1269 165
843 2482 301
8820 1437 -371
860 6229 327
4562 8840 163
936 3563 247
3521 5275 -607
3654 8109 51
1151 6578 999
1122 8646 328
6070 2638 442
7330 6296 416
5297 5453 -711
5709 7800 930
2826 7091 -808
2419 4953 483
7592 7244 688
2377 8014 -507
3994 6881 106
4024 6251 -208
852 7951 -869
2938 8271 805
132 8130 -560
6778 385 -615
6645 2494 -842
939 6348 898
4253 6551 -847
3477 6292 903
1718 8625 -763
2584 253 878
8267 552 -962
1966 4940 465
4945 346 -883
3002 966 -829
3476 3018 459
2394 5927 -585
3707 6847 -974
7654 6621 -1000
1545 9072 -886
8090 6976 -614
6138 512 -52
567 6663 268
4475 269 457
3381 6820 -678
