18
834 857
801 178 -576
330 308 860
271 965 -955
227 451 904
569 142 316
205 39 -161
836 728 -569
22 366 -725
783 348 394
318 598 -118
848 547 954
864 572 -892
482 966 622
193 676 868
308 984 890
160 650 149
298 597 -353
599 976 -410
31 54 -558
232 233 -417
832 905 725
460 145 -380
594 892 -692
50 126 -805
505 601 347
550 32 -722
432 868 693
740 707 -822
863 797 -933
347 878 489
203 24 -371
362 252 -944
174 947 -41
54 22 415
944 802 -728
968 631 -306
194 457 377
944 458 -836
134 186 -540
749 230 79
404 690 603
240 153 453
414 973 -574
459 683 -222
271 392 -954
562 732 -832
777 749 736
321 293 25
647 979 213
167 387 -98
687 752 -196
469 979 478
11 71 504
884 489 -162
859 93 90
460 875 886
275 910 57
433 486 217
332 402 -143
858 217 135
107 508 846
372 576 -50
567 464 -88
323 916 678
922 166 -154
250 822 -437
531 437 -97
637 882 861
942 56 -314
177 296 292
529 528 -476
746 963 -824
810 455 -61
639 755 804
74 761 -231
58 281 -687
104 97 685
751 337 728
43 224 762
979 90 676
958 323 -132
299 371 626
178 963 -946
214 500 -150
133 434 -479
677 132 -626
573 399 94
94 695 425
292 958 794
725 415 58
207 24 -2
241 411 230
181 96 758
72 817 48
714 757 823
309 529 281
284 243 861
436 228 -603
222 624 137
790 484 -970
709 943 -159
888 755 -128
557 601 183
633 698 -892
466 432 -273
473 190 -678
744 737 -403
292 600 95
525 230 -155
151 42 -995
561 534 928
652 874 580
219 459 -503
434 453 529
149 806 -731
865 431 -374
505 962 -292
192 795 -136
56 777 -197
188 719 31
322 260 157
579 868 -135
246 66 -258
70 235 55
509 406 57
580 931 264
831 87 -390
591 204 -621
713 924 615
592 359 433
283 395 -67
728 876 152
97 374 932
156 3 685
42 619 -88
791 667 392
655 751 368
526 316 506
390 117 -582
829 590 -84
188 508 725
752 459 922
982 99 -596
134 716 49
735 164 -877
326 799 -860
668 799 -548
774 132 -114
460 2 5
68 839 285
312 206 816
517 345 -231
184 711 332
254 113 146
953 160 316
683 179 -388
194 392 -961
862 603 281
476 372 863
571 817 -824
921 291 941
327 370 -830
726 672 990
536 671 -80
889 156 -78
600 337 -52
319 944 279
678 176 -94
471 563 191
936 947 -594
238 273 103
871 670 -991
286 657 -648
715 62 -210
357 887 -467
711 460 825
70 62 482
855 448 711
626 311 258
770 42 694
376 6 -41
418 45 344
411 899 772
909 584 -622
581 593 -176
365 620 862
334 507 -290
443 478 363
732 910 245
71 475 935
619 869 -85
839 912 -341
392 773 312
901 840 -419
464 771 -800
320 792 -482
502 91 696
548 970 -789
859 125 -613
257 190 -221
814 908 666
485 965 365
2 788 -64
677 518 374
455 620 68
1 424 -768
568 68 -855
415 550 565
871 295 -180
411 198 34
780 52 701
713 759 405
243 965 -178
860 940
244 97 822
443 580 -834
62 502 900
652 809 776
559 284 313
461 674 691
77 507 -926
465 65 896
857 624 642
541 252 620
132 446 924
656 497 530
696 668 -909
801 343 -956
756 696 -554
191 28 -376
486 285 570
337 297 749
690 697 -395
564 158 623
286 200 -607
389 708 -163
314 251 33
325 410 -703
323 224 -265
56 160 709
536 721 555
101 130 -382
196 598 955
24 50 216
555 250 674
363 471 282
538 84 852
821 416 698
831 823 904
678 186 -363
759 313 958
33 479 -779
615 322 -418
237 173 837
270 539 922
18 795 -515
471 858 826
788 606 520
195 744 -439
688 676 -394
677 69 328
762 525 -273
12 809 957
443 679 -691
114 439 -207
497 48 -85
603 763 926
845 619 590
112 1 402
21 100 124
90 358 -741
704 839 287
44 429 646
741 617 -657
556 4 -137
750 353 629
742 559 -838
477 798 716
391 508 -154
163 298 162
321 768 997
640 335 -997
440 92 -113
61 438 922
561 573 -289
27 46 -200
497 9 786
735 1 318
60 436 646
828 613 -96
779 528 894
489 337 172
514 284 323
593 500 544
116 102 537
269 847 841
115 815 -720
281 69 519
745 574 693
736 607 -271
325 294 895
653 402 410
325 452 165
184 551 396
764 63 -844
489 590 840
72 803 -564
240 703 531
425 383 199
338 225 509
662 361 -269
286 81 618
789 566 923
345 607 -823
8 333 476
817 245 -93
595 819 -51
143 732 -149
363 821 -365
458 320 -241
126 113 836
315 639 472
264 80 477
240 605 -573
610 481 -787
213 546 -610
383 786 -871
397 265 625
38 427 581
164 730 -62
188 406 759
262 730 -966
378 823 -52
529 431 -743
101 535 -130
105 184 645
668 384 -469
121 730 632
290 625 -555
711 118 413
806 178 -846
524 618 -711
107 287 -474
724 314 854
259 221 -3
518 371 997
703 20 640
765 64 93
645 104 212
849 368 421
253 457 67
794 400 606
73 331 -139
344 575 -665
428 216 -355
622 168 -566
47 664 74
539 834 743
738 316 -893
126 132 917
63 674 -351
787 712 489
722 825 -354
723 470 -170
141 28 -510
205 848 677
234 19 414
679 566 442
524 746 -7
61 749 752
613 204 512
116 134 529
179 120 295
137 822 82
291 581 -482
327 812 715
287 741 -707
90 184 -140
411 8 -129
295 469 109
260 619 947
286 555 18
844 221 943
788 68 569
810 833 -140
340 232 -846
316 210 -435
717 348 -27
286 280 -822
324 718 867
354 833 -400
285 478 550
173 427 -642
48 418 866
518 355 -648
66 177 -467
543 354 -754
219 235 -676
193 2 -36
400 395 409
198 608 672
212 418 -446
240 813 897
400 703 782
130 743 -585
518 269 128
787 738 -86
597 698 185
601 804 163
658 359 786
39 598 -53
11 103 238
424 388 705
819 59 -83
454 541 237
229 770 -618
574 128 -42
271 446 644
558 142 -792
848 504 -851
529 351 42
4 60 -80
770 585 1000
566 536 852
843 294 829
84 249 215
176 159 -42
412 324 -906
768 44 -853
618 414 426
566 542 118
123 127 -697
237 819 924
256 18 -329
461 566 -627
600 626 -784
718 657 -291
812 120 -443
735 736 -311
844 819 -701
84 22 -234
351 463 327
345 669 -484
754 369 582
769 680 249
514 704 -915
825 216 -691
386 24 -549
413 856 -630
178 506 746
63 810 -492
859 188 117
607 838 554
575 532 803
808 299 -292
279 755 -380
3 830 734
821 428 541
737 201 432
330 92 947
294 701 680
492 844 -57
776 613 -975
111 663 -136
551 391 505
789 517 470
587 211 76
241 666 -740
440 146 -286
114 136 -641
236 649 -267
81 361 -100
609 825 90
384 502 196
382 355 599
768 354 -137
459 753 779
44 273 815
234 395 262
440 121 201
230 526 108
158 644 899
785 236 -317
546 590 -531
329 172 -407
111 742 44
796 331 154
269 93 -448
299 153 788
629 32 159
491 830 -810
786 260 670
760 478 521
109 657 -223
850 773 389
393 3 89
228 705 816
545 575 -888
165 313 -225
617 289 -698
779 557 975
328 39 -68
708 6 -944
356 182 -850
392 10 -929
235 309 950
718 452 -111
160 564 409
39 221 166
833 489 447
706 133 -90
532 725 -287
700 582 292
103 271 -886
609 456 -597
105 363 -617
10 361 -80
113 48 559
146 410 816
550 501 143
76 217 -740
557 156 -924
634 568 160
39 584 -247
773 733 985
142 401 949
580 786 -837
188 522 -439
302 639 351
839 616 262
229 513 503
407 545 -437
265 362 -6
460 224 -559
831 624 -603
314 571 -365
585 187 -109
540 352 722
30 233 -672
649 411 249
697 327 -97
307 34 -867
793 779 515
327 760 438
484 50 139
120 5 760
534 628 -393
687 251 -580
194 231 -432
796 383 -35
646 313 260
756 125 216
574 615 -320
486 510 -88
479 740 -439
42 777 -594
581 346 491
520 212 470
74 239 -535
576 563 -558
696 229 -942
273 828 -739
470 179 -982
300 614 -986
183 358 -39
476 412 -805
477 146 -322
261 47 -76
290 753 -113
795 746 874
860 62 -786
669 200 -85
175 688 -528
796 738 -42
285 130 94
687 375 -584
454 140 -997
770 290 -658
273 590 -494
406 762 -631
694 662 -17
735 839 449
738 37 685
591 844 -828
511 551 24
33 334 426
90 115 456
210 510 -683
352 110 611
800 130 -524
745 396 -365
340 139 169
266 639 438
440 560 -216
466 170 603
818 639 -645
575 130 155
468 63 -834
569 434 25
450 468 -91
252 50 247
104 173 -102
546 3 -15
562 2 143
695 50 -331
211 320 546
47 441 -565
693 138 -366
517 96 610
470 603 316
856 761 571
227 645 -535
86 24 -638
754 470 975
441 484 -273
560 421 -942
328 108 446
746 813 3
694 300 501
420 191 -130
333 473 104
95 517 909
246 128 -208
220 754 77
742 314 920
182 418 -910
730 791 705
245 372 534
160 190 46
98 172 563
260 625 551
58 818 -170
839 194 770
807 29 -139
295 544 -205
384 649 870
479 34 802
684 72 926
530 245 410
441 703 -74
446 692 -218
144 330 576
291 235 593
796 49 -100
406 572 905
317 571 -448
846 697 -240
813 572 323
718 591 -300
292 728 -124
61 355 -147
55 81 -442
462 178 -860
690 531 934
437 91 -421
627 483 511
235 431 441
432 578 698
163 307 30
305 109 -163
556 43 987
714 832 -498
579 454 132
691 443 464
780 442 357
153 806 778
211 249 -469
414 258 390
508 849 -678
84 223 89
387 545 91
779 622 -117
418 73 -639
71 374 -204
94 853 274
826 859 624
459 314 65
149 331 890
519 630 770
357 226 -161
768 537 605
191 171 262
545 395 -755
526 109 -20
58 224 -827
27 81 -952
104 133 -258
180 558 500
427 728 409
818 25 536
811 826 718
318 162 638
697 561 -313
697 731 314
109 346 -289
367 77 752
291 628 -607
135 751 -786
286 541 815
432 162 -583
329 193 -699
517 281 -602
724 842 677
125 85 774
703 431 -972
422 39 81
204 649 -912
740 742 387
282 520 781
681 505 670
731 490 -802
647 728 -446
185 601 681
807 84 -171
462 193 -10
602 213 -929
572 383 560
621 147 33
252 583 -70
686 530 264
218 583 -962
658 780 -750
407 550 -944
316 471 -149
640 403 -366
76 650 490
819 253 -595
99 663 125
597 792 119
693 678 928
439 650 -408
480 126 105
475 269 368
473 301 -116
534 583 67
114 429 948
854 533 -477
827 294 837
552 485 -458
353 365 443
346 351 77
435 448 -774
439 635 324
780 227 848
526 292 -787
292 851 -80
333 70 943
344 633 -67
104 656 -340
711 546 881
406 540 595
622 196 824
776 99 953
544 183 252
46 208 -952
857 337 -411
382 20 698
148 853 -826
756 200 -269
301 701 175
711 36 -725
261 788 506
230 8 517
388 71 -593
701 302 -116
570 472 484
649 175 203
645 307 804
449 644 -190
364 219 46
95 43 -593
852 81 -483
451 726 -290
630 626 -1000
186 158 583
67 555 -846
284 368 -96
123 425 472
710 624 -219
2 575 -726
123 276 877
214 150 566
106 600 -951
759 99 272
161 582 300
576 631 27
383 330 436
24 826 630
745 356 994
188 194 -813
848 162 -692
818 449 -977
223 451 -252
707 307 -279
811 201 399
299 41 -118
229 389 483
438 605 682
424 352 -41
224 518 587
28 558 -395
99 704 786
488 337 921
445 447 607
10 82 -3
446 4 -864
572 255 318
343 633 683
743 183 307
139 183 627
742 307 33
669 182 15
629 856 507
256 485 839
388 351 586
802 354 511
511 666 688
21 750 -16
229 639 612
100 595 540
606 28 -251
603 595 998
78 131 -920
833 108 945
662 407 242
483 113 729
247 659 476
321 84 17
549 726 230
706 63 322
138 211 -496
264 6 43
146 326 -620
263 40 -658
589 772 754
693 542 110
252 180 -486
279 723 532
344 801 -699
126 199 483
647 425 -651
688 83 887
828 745 783
87 683 -747
424 329 262
671 296 361
793 645 -983
699 316 -297
690 511 762
367 49 -165
52 813 -898
823 215 -3
555 330 -919
373 195 17
844 77 912
806 72 852
78 5 757
175 762 -332
439 264 450
12 119 929
35 23 935
169 570 -874
351 116 -518
92 668 510
430 518 -437
420 236 8
641 61 -584
500 782 -462
357 807 -835
165 668 56
224 416 999
234 401 113
243 78 -224
380 317 -934
738 669 687
399 846 961
579 187 -903
413 795 -252
140 392 653
312 828 951
670 745 -391
468 310 -53
127 588 -810
710 212 261
162 13 893
130 607 -85
103 650 452
128 469 267
15 541 -503
435 474 924
322 269 127
704 626 891
851 209 634
151 820 123
341 68 642
681 698 115
75 776 -520
80 511 -154
71 231 -699
663 221 736
82 447 -396
366 140 518
304 823 -307
719 791 587
581 682 -115
314 395 931
752 219 239
558 144 -875
778 327 -702
719 406 251
57 422 164
158 574 -676
91 554 615
675 444 -90
284 499 -200
540 439 -815
10 181 -750
782 616 183
655 374 -866
610 332 610
846 843 -384
712 336 137
771 454 946
47 508 -445
820 620 903
494 208 486
630 500 -703
157 299 976
687 819 -332
60 243 -591
597 188 -559
547 763 747
233 404 -138
667 414 300
331 366 -345
192 321 -800
490 365 -859
744 833 710
611 480 595
736 846 193
859 766 -252
109 556 229
400 456 545
807 704 229
396 274 -473
664 599 -981
702 367 -841
204 760 -639
314 603 56
238 751 672
139 166 982
845 138 -177
551 277 234
400 577 10
552 626 -895
74 42 -59
542 672 -87
563 102 69
743 419 -101
706 632 -729
652 529 -206
328 838 576
808 710 -736
674 695 -471
142 406 -329
610 687 -581
82 674 -206
537 680 957
784 48 777
464 418 -726
812 590 720
150 79 -324
727 235 106
59 820 858
548 351 -162
285 352 837
783 820 809
147 286 505
466 608 -335
176 400 -668
762 296 933
393 436 349
168 518 856
483 724 299
284 600 687
756 25 332
437 676 -861
391 604 -392
837 678 947
6 476 -219
711 496 401
143 420 482
306 111 -1
629 692 574
551 201 610
72 812 -467
672 353 645
430 263 97
711 341 -869
249 565 159
591 542 -500
76 466 -619
826 665 173
430 186 135
209 764 -933
356 388 -924
443 333 161
140 210 714
634 284 684
662 660 689
98 710 -924
459 53 789
416 687 875
191 163 143
361 216 792
505 519 191
502 11 -832
782 731 -401
627 428 -720
249 412 -979
842 567 -477
42 349 170
207 104 -537
125 603 -508
244 159 -113
374 816 213
682 622 -234
419 197 -606
107 236 156
626 663 -578
53 632 -948
319 162 -266
14 265 185
311 232 -516
506 28 -791
449 26 829
315 625 469
164 231 331
559 137 140
20 447 -449
450 846 179
643 548 855
326 342 817
832 296 -671
2 61 -838
292 820 836
425 827 817
221 212 119
566 365 130
613 746 206
56 256 -528
816 833 989
87 454 279
243 365 -887
276 125 1000
530 399 -946
181 426 920
805 666 -593
732 724 -115
270 819 917
699 840 -558
365 350 352
833 274 861
12 577 470
835 469 -976
418 339 58
135 104 -64
223 501 276
558 372 943
382 284 -458
692 819 -128
757 559 -278
676 65 -688
179 439 -94
584 61 -350
16 151 -700
677 714 829
372 709 56
353 526 898
638 390 408
68 210 -153
60 683 668
576 380 948
321 362 -386
101 504 -765
182 308 217
55 586 294
510 575 -421
425 366 946
630 738 571
250 815 522
160 466 -781
575 126 -174
485 733 646
696 76 -947
443 208 -955
844 128 -199
644 31 -911
398 156 250
600 843 -279
368 277 -732
666 186 -448
741 637 425
313 189 -975
219 382 759
30 274 -161
96 603 294
323 300 204
92 363 -605
471 540 507
624 44 -119
788 508 -390
394 839 756
599 825 769
101 776 -215
35 759 -618
515 283 -701
466 737 -218
502 258 -45
742 784 674
691 767 772
619 660 -565
449 426 -994
618 853 -317
333 135 -629
762 754 901
622 124 -846
345 672 -711
196 701 314
592 636 522
184 434 -271
749 240 601
347 744 -860
489 600 25
407 372 -558
221 786 861
632 207 -691
529 169 -443
134 103 -905
430 800 -890
123 294 825
827 159 -930
607 851 -224
719 765 -871
825 376 -446
421 663 -903
827 490 -129
284 23 55
733 71 325
172 448 -286
856 812 -280
309 765 -362
854 734 -194
154 474 -301
833 993
223 755 -820
762 237 169
706 365 -884
704 282 -723
337 20 -547
231 324 569
758 525 681
670 721 -254
91 206 -636
459 311 148
721 326 -611
552 494 -162
537 228 668
78 417 -557
86 45 750
716 705 -940
9 551 -874
210 81 231
240 509 -604
630 155 278
813 689 190
288 491 311
42 333 -491
469 47 332
350 780 -454
395 158 24
441 665 -710
38 537 -13
63 508 -137
73 462 -630
736 456 -558
226 810 -505
769 150 277
341 488 -40
38 507 -329
205 669 -483
300 416 648
98 479 -170
411 427 -7
73 272 -897
789 228 -42
14 518 360
755 235 -429
411 611 761
538 226 152
1 187 771
699 74 906
588 453 750
527 467 846
161 448 960
748 526 -641
33 821 376
580 617 -320
415 89 786
273 95 -695
829 120 -390
501 104 83
548 422 -366
89 770 -569
133 678 654
126 434 -470
32 77 420
660 304 -560
190 313 80
100 88 579
778 552 267
4 105 -860
60 626 -935
51 544 -782
159 360 -132
755 198 -911
579 33 234
398 115 867
477 2 141
284 316 353
320 441 -581
556 571 657
769 508 -541
52 581 204
61 41 -819
444 272 -720
709 349 804
608 29 -848
362 676 120
61 573 -879
73 480 -903
343 166 -238
330 466 -116
21 438 278
572 639 -17
62 246 -310
519 140 -503
107 719 -91
416 511 -767
447 416 -200
711 627 215
672 484 99
566 675 -34
409 131 141
647 590 96
205 637 509
767 654 -983
798 20 159
560 653 667
581 791 -839
333 162 -632
596 62 571
290 6 -386
785 4 459
472 506 -20
606 403 -490
698 316 308
707 46 58
564 604 -507
449 521 -157
784 338 -345
211 746 -74
659 470 412
657 282 -927
291 691 249
541 642 636
1 280 102
609 91 420
718 474 853
574 477 -66
545 258 -316
268 772 116
335 220 -62
520 135 360
8 14 -158
389 129 365
210 762 -810
632 645 612
312 41 877
117 30 4
177 544 144
771 524 627
346 90 29
802 604 -841
828 569 -97
222 31 -33
196 42 387
725 343 379
152 537 -717
350 174 -179
612 58 -827
483 767 -599
184 18 299
527 89 -796
147 608 526
5 615 627
587 442 55
729 342 539
93 415 -727
552 424 -534
168 762 -430
765 416 293
501 20 -528
272 229 105
163 394 -3
672 624 655
386 832 280
705 131 772
34 374 422
493 12 -924
646 237 795
697 696 -322
544 799 301
140 336 -799
508 282 -94
157 568 -168
453 645 852
609 523 -980
162 501 821
150 659 479
768 511 680
19 623 -520
28 66 -351
108 201 -233
331 462 -87
484 217 463
775 232 -71
276 481 -257
191 388 537
252 736 84
574 296 723
281 81 -87
10 363 -393
571 54 147
6 400 57
146 759 -881
428 426 -405
394 127 -404
543 50 197
64 481 215
378 771 -174
112 379 879
116 337 752
775 132 269
379 383 -25
524 22 603
416 399 65
433 411 -166
190 465 382
633 252 476
414 647 -595
250 210 305
304 350 -101
814 326 -391
146 705 -789
99 406 -227
412 822 496
200 278 549
196 795 -512
606 335 360
448 277 465
385 237 -921
802 437 -432
473 705 -282
115 643 -225
643 131 885
646 833 -522
79 606 313
501 712 212
333 68 279
663 567 -414
407 433 -407
320 424 -65
827 204 -557
805 795 167
79 698 -926
344 599 -181
617 716 -740
641 258 -911
573 104 -586
592 831 910
803 440 -226
196 120 -442
566 477 429
580 9 94
96 427 509
46 232 -857
675 139 944
324 544 -974
136 371 77
701 110 445
562 387 790
53 822 -800
271 95 894
190 597 -621
720 488 -157
660 333 649
485 153 -718
433 668 -240
410 687 -315
763 276 -488
617 649 354
420 10 335
659 799 -364
100 56 491
224 826 774
673 605 955
574 564 -604
370 819 308
746 540 -122
520 800 -183
368 707 -217
655 801 257
471 689 -446
153 143 -676
795 437 -763
711 2 831
431 776 698
63 370 878
581 203 -65
429 600 -852
278 139 -574
143 667 -790
149 205 -628
527 175 -550
418 372 388
549 292 953
284 356 222
210 158 143
387 93 -276
213 638 -19
89 308 -179
548 795 -808
531 808 -603
147 249 492
139 288 529
531 208 496
471 42 26
183 36 -452
18 725 -184
561 26 -999
452 146 -254
387 498 508
85 223 834
644 672 -192
260 85 689
676 362 619
302 18 -12
571 218 -960
301 488 -223
262 550 85
742 806 391
701 723 679
477 93 -182
736 776 944
181 77 -551
293 421 347
477 269 -446
375 608 420
44 310 -266
669 774 -386
147 142 46
676 258 738
388 822 292
174 60 -735
711 408 87
223 392 982
399 490 139
534 526 379
360 91 869
464 380 382
192 238 -377
226 95 215
797 441 331
619 262 338
131 622 -259
821 475 -192
453 385 -825
345 645 442
620 92 -11
188 267 -400
144 767 -2
448 537 612
280 340 190
756 106 -8
659 184 -807
522 479 -910
452 294 -822
768 686 727
315 278 -55
713 212 -753
468 610 440
481 322 380
94 638 329
823 666 -515
238 799 140
748 292 512
322 452 -987
421 122 207
158 546 757
3 524 -396
711 242 -475
606 741 -883
744 27 120
649 476 7
300 93 727
689 354 -21
713 734 518
616 719 273
398 357 -490
271 541 -932
734 821 452
564 633 342
418 302 143
17 325 -125
797 690 280
477 583 -757
58 551 995
381 237 -471
720 570 -642
42 366 -302
431 42 -299
779 655 213
726 210 480
128 817 996
763 560 -949
331 682 -716
22 569 457
339 296 387
436 733 161
760 515 -42
741 363 -491
598 126 812
793 833 -102
461 510 104
471 332 -165
126 102 145
68 261 135
775 465 -969
131 176 586
93 811 -811
816 546 33
820 408 -792
589 363 821
344 382 809
740 721 873
